"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       2024,             20.24,      -8.923073666,       -9.64610558,      -10.18687683,                 0,       1.838604534,     -0.3155421741,      0.0873923867
       2025,             20.25,      -8.917878112,      -9.642891867,      -10.18492501,                 0,       1.830573314,     -0.2446538598,     0.08733457818
       2026,             20.26,      -8.912997563,      -9.639678052,      -10.18355588,                 0,       1.822957387,     -0.1714492506,     0.08730964378
       2027,             20.27,      -8.908389446,       -9.63639003,       -10.1824376,                 0,       1.816016742,    -0.09651737699,      0.0873183897
       2028,             20.28,        -8.9043257,      -9.633205515,       -10.1815602,                 0,       1.810016903,    -0.02048461728,     0.08736237834
       2029,             20.29,       -8.90028449,      -9.629709064,      -10.18079002,                 0,       1.805140042,     0.05599705872,     0.08744022412
       2030,              20.3,      -8.901199498,      -9.632455062,      -10.18264109,                 0,       1.801754185,      0.1322605814,     0.08754874418
       2031,             20.31,       -8.90556866,      -9.636266787,      -10.18781314,                 0,       1.800181975,      0.2076035063,     0.08768359783
       2032,             20.32,       -8.90542261,       -9.63403424,       -10.1919498,                 0,       1.799940417,      0.2812848017,     0.08783948791
       2033,             20.33,      -8.912406313,      -9.638790135,      -10.20007069,                 0,       1.801488173,       0.352672453,     0.08801056121
       2034,             20.34,      -8.915421365,      -9.639146037,       -10.2070244,                 0,       1.804372669,      0.4209797361,     0.08819053896
       2035,             20.35,      -8.918253431,      -9.639430453,      -10.21404885,                 0,       1.808446602,      0.4855641815,     0.08837292683
       2036,             20.36,      -8.925171104,      -9.643531143,      -10.22354775,                 0,       1.813930598,      0.5458004456,      0.0885512765
       2037,             20.37,      -8.937922043,      -9.653073366,      -10.23740468,                 0,       1.821044879,      0.6011219366,     0.08871937971
       2038,             20.38,      -8.945911961,      -9.655960594,      -10.24867698,                 0,       1.828860774,      0.6508693282,     0.08887136889
       2039,             20.39,      -8.957223415,      -9.662150452,      -10.25991763,                 0,       1.837144146,      0.6945933136,      0.0890019706
       2040,              20.4,      -8.967641525,      -9.668093981,      -10.26974609,                 0,        1.84558569,       0.731871245,     0.08910669981
       2041,             20.41,      -8.976694239,      -9.673260087,      -10.27860453,                 0,       1.853895086,      0.7623840425,      0.0891820434
       2042,             20.42,      -8.984596583,      -9.677859339,      -10.28638675,                 0,       1.861787345,      0.7858726426,     0.08922548969
       2043,             20.43,      -8.991195831,      -9.681912609,      -10.29161054,                 0,       1.869000583,      0.8021668023,       0.089235605
       2044,             20.44,      -8.995750197,      -9.684859357,      -10.29248581,                 0,       1.875292293,      0.8111750461,     0.08921209677
       2045,             20.45,       -8.99770664,      -9.686268751,      -10.28899788,                 0,       1.880461899,      0.8128896038,     0.08915579436
       2046,             20.46,      -8.997100265,       -9.68622904,      -10.28330517,                 0,       1.884348868,      0.8073709523,     0.08906858759
       2047,             20.47,      -8.994755743,      -9.685516926,      -10.27812944,                 0,       1.886838771,      0.7947450307,     0.08895341563
       2048,             20.48,      -8.991620871,      -9.684817767,      -10.27399461,                 0,         1.8878613,      0.7751998587,     0.08881422307
       2049,             20.49,      -8.987848461,      -9.684048442,      -10.26903221,                 0,       1.887385119,      0.7489644073,     0.08865587492
       2050,              20.5,      -8.982796377,      -9.682498987,      -10.26156694,                 0,          1.885428,       0.716322134,     0.08848405594
       2051,             20.51,      -8.976236295,      -9.679772988,      -10.25271008,                 0,       1.882055321,      0.6775919421,     0.08830496084
       2052,             20.52,      -8.968939508,      -9.676369008,      -10.24453208,                 0,       1.877390017,      0.6331216427,     0.08812496769
       2053,             20.53,      -8.961725363,      -9.672945894,      -10.23818725,                 0,       1.871600966,      0.5832976072,     0.08795039827
       2054,             20.54,       -8.95460006,      -9.669529003,      -10.23302464,                 0,       1.864881207,      0.5285201319,     0.08778731389
       2055,             20.55,      -8.947397214,        -9.6659448,      -10.22820269,                 0,       1.857438511,      0.4692221273,     0.08764131167
       2056,             20.56,      -8.940109229,      -9.662050356,      -10.22346012,                 0,       1.849507544,      0.4058621827,     0.08751727898
       2057,             20.57,      -8.932855576,      -9.657887529,       -10.2187394,                 0,        1.84134703,      0.3389294181,     0.08741929177
       2058,             20.58,      -8.925753264,      -9.653478131,      -10.21427052,                 0,       1.833235651,      0.2689440354,     0.08735060424
       2059,             20.59,      -8.918882931,      -9.648905162,      -10.21016331,                 0,       1.825446335,      0.1964534186,     0.08731422721
       2060,              20.6,      -8.912310385,       -9.64426941,      -10.20652309,                 0,       1.818247362,      0.1220336188,     0.08731143127
