"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     
          0,           0,         959,      -13.98773561,      -13.87673804,      -14.17625671
          0,           0,         960,      -13.99952279,      -13.87465355,      -14.16102227
          0,           0,         961,      -14.07599435,      -13.93988196,      -14.14252376
          0,           0,         962,      -14.07569552,      -13.96003297,      -14.17914855
          0,           0,         963,      -14.10900265,      -14.00218231,       -14.2410962
          0,           0,         964,       -14.1077643,      -13.96942601,      -14.17538276
          0,           0,         965,      -13.97901616,      -13.83897008,      -14.11705525
          0,           0,         966,      -14.06295133,      -13.92046909,      -14.12616884
          0,           0,         967,       -14.1315618,      -13.99875112,      -14.25577406
          0,           0,         968,       -14.0515943,      -13.92325739,      -14.14082944
          0,           0,         969,       -14.0314862,      -13.92701199,      -14.18313975
          0,           0,         970,      -14.07892801,      -13.98406705,      -14.14174936
          0,           0,         971,      -14.01213402,      -13.87716302,      -14.18053842
          0,           0,         972,      -14.13828887,      -14.01856322,      -14.17637602
          0,           0,         973,      -14.12016812,      -13.99098564,      -14.18143523
          0,           0,         974,      -14.08898013,      -13.96330594,       -14.2178291
          0,           0,         975,      -14.04917798,      -13.92449862,      -14.11569928
          0,           0,         976,      -14.09294337,      -13.94783173,      -14.15409021
          0,           0,         977,      -13.98032684,      -13.85671765,      -14.25797899
          0,           0,         978,      -14.13718978,      -14.00057551,      -14.23882766
          0,           0,         979,      -14.01451601,      -13.88306828,      -14.14767981
          0,           0,         980,      -13.97702818,      -13.83630079,      -14.13130547
          0,           0,         981,      -14.10508057,      -13.96381317,      -14.18664052
          0,           0,         982,      -14.02035159,      -13.88506162,      -14.13327189
          0,           0,         983,      -14.06046706,      -13.92125619,      -14.14644302
          0,           0,         984,      -14.12240319,      -14.00409589,       -14.1573076
          0,           0,         985,      -14.00365936,      -13.88775772,      -14.13432753
          0,           0,         986,      -14.00716612,      -13.90253651,      -14.12911357
          0,           0,         987,      -14.13019381,      -14.03233514,      -14.21355009
          0,           0,         988,      -14.04881359,      -13.93295115,      -14.17104675
          0,           0,         989,      -14.05817307,      -13.92405736,      -14.18513163
          0,           0,         990,      -14.01650216,      -13.90491098,      -14.15219696
          0,           0,         991,      -14.12123267,      -13.98842287,      -14.17746664
          0,           0,         992,        -14.043099,      -13.93770131,      -14.14410604
          0,           0,         993,      -14.03892049,      -13.92623844,      -14.10304904
          0,           0,         994,      -13.95550886,      -13.81042099,      -14.06771022
          0,           0,         995,      -13.99290132,       -13.8536228,      -14.19930089
          0,           0,         996,      -13.97629238,      -13.84811318,      -14.14294658
          0,           0,         997,      -14.14401456,      -14.03418227,      -14.19058378
          0,           0,         998,      -14.03054577,      -13.90509442,      -14.15997132
          0,           0,         999,      -14.01614466,      -13.89121664,      -14.08630708
          0,           0,        1000,      -14.04887726,      -13.92735019,      -14.16766726
          0,           0,        1001,      -14.05121281,      -13.92980101,      -14.20540099
          0,           0,        1002,      -14.12077628,      -14.00387116,      -14.17559585
          0,           0,        1003,      -13.96307964,       -13.8437984,      -14.17336897
          0,           0,        1004,      -14.07755172,      -13.94041717,      -14.13273036
          0,           0,        1005,       -13.9525243,      -13.84696852,      -14.08864773
          0,           0,        1006,      -14.03991853,        -13.922659,      -14.17979602
          0,           0,        1007,      -14.05727564,      -13.93450739,      -14.16685028
          0,           0,        1008,      -14.01431109,       -13.8639822,       -14.1044286
          0,           0,        1009,      -14.02543637,      -13.90670479,      -14.11244774
          0,           0,        1010,      -14.05144557,      -13.92976205,      -14.13283052
